序号,岗位类别,岗位名称,薪酬,地点,学历要求,经验要求,企业名称,企业规模,所属地域,所属行业,岗位职责,岗位要求
11,安全工程师,网络安全评估经理,20-30k,北京,5-10年-本科-信息安全-php-shell-oracle-漏洞扫描,5-10年-本科-信息安全-php-shell-oracle-漏洞扫描,SGS中国,检测/认证-10000人以上,北京,检测/认证-10000人以上,"职责描述：
1、主持整个网络安全项目的第三方评审，执行嵌入式产品及部件、（物联网）操作系统、IOT控制器等产品的网络安全评估工作，可依据相关网络安全标准（IEC 62443\IEC 62351\IEC 61850\GB/T22239等）对客户产品进行全生命周期工作产品进行独立第三方评估，包括差距分析、风险分析、网络安全概念、详细设计、编码、验证（测试）及确认、网络安全评估及认证等工作；
2、主持网络安全的培训工作，包括公开课培训或客户现场培训；
3、可依据客户要求及相关标准（IEC62443等）提供网络安全项目的差距分析及咨询工作，包括网络安全管理、网络安全产品生命周期文档、详细的项目实施计划，比如网络安全指导，网络安全计划，网络安全需求规范，安全设计，安全实施，安全验证和确认测试等；
4、独立完成相关技术报告；
5、配合、支持销售拜访客户；
6、完成上级安排的其它工作。


","任职要求：
1、计算机、软件、信息安全、密码学、网络安全技术与工程等相关安全专业本科及以上学历；
2、五年以上软件、网络安全产品开发、设计经验，三年以上网络安全测试或评估项目从业经验；
3、具备渗透测试、漏洞扫描、黑盒、白盒安全测试能力及经验；
4、熟练掌握编程语言C/C++/PHP/Shell，熟悉实时操作系统平台如Linux\TAS Platform\VxWorks等，掌握主流数据库如ORACLE或SQLSERVER数据库开发技术；
5、熟悉网络安全等领域的分析、评估及测试工作，如漏洞扫描及分析，权限管理授权分类；
6、熟练掌握各种网络安全标准要求，并知道如何将该要求应用到客户产品设计当中；
7、能熟练使用英语进行日常工作（如查阅标准，撰写报告，和国外邮件联系等），能主持英文项目会议优先；
8、良好的沟通及团队合作精神和自律性；
9、有良好办公室操作软件的应用能力；
10、英语四级或以上，具备良好的英语沟通能力；
11、能够适应外地频繁出差，能承担一定的工作压力。"
12,安全工程师,集团职能总部-产品网络安全开发工程师(J12813),20-40k·14薪,重庆-沙坪坝区,3-5年-本科-网络安全运维-安全运维-网络运维-DBA-数据安全-网络建设-汽车领域,3-5年-本科-网络安全运维-安全运维-网络运维-DBA-数据安全-网络建设-汽车领域,赛力斯集团,新能源汽车-沪深A股上市-10000人以上,重庆-沙坪坝区,新能源汽车-沪深A股上市-10000人以上,"职责描述：
1、负责整车网络安全技术规划与流程规范模板制定，推进相关管理部门完善产品网络安全管理体系建设；
2、负责产品网络安全风险分析，实施产品网络安全TARA分析工作，输出分析报告；
3、负责安全概念设计与分配，实施产品网络安全概念设计与定义，分配和下发网络安全需求，将需求与公司现有的安全产品、方案相结合；
4、负责整车网络安全顶层设计，各车型整体方案制定、安全架构设计，平台化、标准化网络安全策略策划与实施推进；
5、负责安全设计，实施产品网络安全技术与产品的架构设计与详细设计，提供产品安全架构与安全设计方案；
6、负责落地开发组织，组织实施产品网安全设计方案的承接与落地开发，组织修复网络与数据安全测试中发现问题和漏洞。
","任职要求：
1、本科及以上学历，计算机、软件工程、自动化、车辆工程相关专业，具备2年以上汽车或网络安全及相关行业工作经验；
2、熟悉网络安全保护法、ISO21434、R155等网络安全相关法律法规，熟悉各种网络安全相关工具，熟悉网络安全攻防策略，熟悉主流的智能网联防护措施，了解常见安全算法与密码学基础体系；
3、熟悉Linux/Android/RTOS系统安全机制，熟悉PKCS标准，加解密算法、数字签名、密钥管理、密钥协商、数字证书、PKI/CA系统；
4、在EEA安全架构设计、车内安全通信、车载操作系统安全、车联网威胁分析、车联网安全产品几个方面至少1项有扎实的技术功底和项目实践；
5、具有整车网络安全架构设计、整车及零部件研发、软件开发、IoT/IT网络安全开发工作经验者优先"
13,安全工程师,网络安全工程师,55-85k·13薪,北京,10年以上-硕士-C/C++-Java-Python-工控网络安全-架构设计-Linux-Windows,10年以上-硕士-C/C++-Java-Python-工控网络安全-架构设计-Linux-Windows,某北京大型工业自动化公司,电气机械/器材-融资未公开-500-999人,北京,电气机械/器材-融资未公开-500-999人,"岗位职责：
1、负责网络安全产品线规划，以及网络安全产品全生命周期管理；
2、制定技术标准，制定网络安全规范及作业指导书；3、网络安全产品架构与工程技术方案设计；
4、负责网络安全技术发展路线规划，网络安全团队建设、能力培养；
5、负责新技术的研究、技术积累与关键技术验证；
6、 负责编制科研申请方案；
7、负责解决科研及工程出现的疑难问题
","任职要求：
1、10年以上工控网络安全产品开发及架构设计经验；
2、具有丰富的编程经验，精通至少一种语言，如C/C++，JAVA，Python；
3、精通网络安全攻防技术与相关工具，掌握常见的工控系统安全漏洞及原理；
4、精通安全事件应急处置，掌握Linux/Windows系统原理、安全机制、各类安全日志，掌握病毒木马的原理和行为，并能对其做技术分析和逆向；
5、熟悉工控网络安全标准、法规，及解决方案；
6、熟悉工控网络安全产品架构，熟悉所有工控网络安全产品的功能及应用场景；
7、具有工控网络安全技术方案解决能力；
8、熟悉网络安全测评方法，能够独立完成网络安全测评工作；
9、硕士研究生以上学历，网络安全相关专业优先；
10、具有良好的职业道德，高度责任感，有较强的沟通抗压能力，优秀的团队合作精神和协调管理能力。"
14,安全工程师,网络安全专家,60-90k,北京,10年以上-统招本科,10年以上-统招本科,某北京大型电气机械/器材公司,电气机械/器材-融资未公开-500-999人,北京,电气机械/器材-融资未公开-500-999人,"工作职责
﻿1、负责网络安全产品线规划，以及网络安全产品全生命周期管理；
2、制定技术标准，制定网络安全规范及作业指导书；
3、网络安全产品架构与工程技术方案设计；
4、负责网络安全技术发展路线规划，网络安全团队建设、能力培养；
5、负责新技术的研究、技术积累与关键技术验证；
6、 负责编制科研申请方案；
7、负责解决科研及工程出现的疑难问题
","任职要求：
﻿1、10年以上工控网络安全产品开发及架构设计经验；
2、具有丰富的编程经验，精通至少一种语言，如C/C++，JAVA，Python； 3、 精通网络安全攻防技术与相关工具，掌握常见的工控系统安全漏洞及原理；
4、 精通安全事件应急处置，掌握Linux/Windows系统原理、安全机制、各类安全日志，掌握病毒木马的原理和行为，并能对其做技术分析和逆向； 5、 熟悉工控网络安全标准、法规，及解决方案；
6、熟悉工控网络安全产品架构，熟悉所有工控网络安全产品的功能及应用场景；
7、具有工控网络安全技术方案解决能力；
8、熟悉网络安全测评方法，能够独立完成网络安全测评工作；
9、硕士研究生以上学历，网络安全相关专业优先；
10、具有良好的职业道德，高度责任感，有较强的沟通抗压能力，优秀的团队合作精神和协调管理能力。"
15,安全工程师,互联网系统架构师,薪资面议,深圳-福田区,3-5年-硕士-架构设计-技术支持-系统设计-Vue-Tomcat-Nginx-Redis-Kafka-GaussDB-Oracle,3-5年-硕士-架构设计-技术支持-系统设计-Vue-Tomcat-Nginx-Redis-Kafka-GaussDB-Oracle,南方基金管理股份有限公司,基金/证券/期货-500-999人,深圳-福田区,基金/证券/期货-500-999人,"职责描述:
1、领导互联网应用系统的技术架构实施和设计；负责系统架构整体设计，技术架构选型，并主导功能模块设计、数据结构设计、对外接口设计；
2、承担系统核心功能的研发工作；负责核心技术问题的攻关，系统优化，协助解决项目开发过程中的技术难题；
3、负责与相关技术合作团队成员的技术协调，推动架构工作的实施落地；
4、负责基础技术服务的稳定性、可用性以及日常运维工作；
5、积极了解互联网技术发展及趋势，规划未来技术架构方向。

","任职要求:
1、硕士研究生及以上学历，计算机相关专业优先；
2、具有3年以上的基础技术架构经验；熟悉互联网大型分布式架构或银行、证券等金融行业对客系统优先；
3、熟练使用K8S等容器化编排、管理和监控，有云原生二次开发经验优先；
4、熟练使用Nginx、Tomcat、Redis、Kafka、MQ、VUE2、memcached等，熟练使用MyEclipse开发工具，对框架本身有过开发或重构者可优先考虑；
5、熟悉大规模系统的负载均衡、缓存、网络存储、网络安全、数据库高可用设计、性能评估、以及安全评估机制；
6、熟悉Oracle、GaussDB或OceanbaseDB等数据库，有较强的数据库问题的解决经验和能力；
7、有较强的沟通、表达能力，高度的责任心及自律能力；具备优秀的文档能力，可以清晰地表达架构意图，熟练编写各类技术文档。"
16,安全工程师,网络安全专家,60-90k,北京,5-10年-统招本科,5-10年-统招本科,某北京大型电气机械/器材公司,电气机械/器材-融资未公开-500-999人,北京,电气机械/器材-融资未公开-500-999人,"1、负责网络安全产品线规划，以及网络安全产品全生命周期管理； 
2、制定技术标准，制定网络安全规范及作业指导书；
3、网络安全产品架构与工程技术方案设计； 
4、负责网络安全技术发展路线规划，网络安全团队建设、能力培养； 
5、负责新技术的研究、技术积累与关键技术验证； 
6、负责编制科研申请方案； 
7、负责解决科研及工程出现的疑难问题



","任职要求
1、10年以上工控网络安全产品开发及架构设计经验； 
2、具有丰富的编程经验，精通至少一种语言，如C/C++，JAVA，Python； 
3、精通网络安全攻防技术与相关工具，掌握常见的工控系统安全漏洞及原理； 
4、精通安全事件应急处置，掌握Linux/Windows系统原理、安全机制、各类安全日志，掌握病毒木马的原理和行为，并能对其做技术分析和逆向； 
5、熟悉工控网络安全标准、法规，及解决方案； 
6、熟悉工控网络安全产品架构，熟悉所有工控网络安全产品的功能及应用场景； 
7、具有工控网络安全技术方案解决能力； 
8、熟悉网络安全测评方法，能够独立完成网络安全测评工作； 
9、硕士研究生以上学历，网络安全相关专业优先； 
10、具有良好的职业道德，高度责任感，有较强的沟通抗压能力，优秀的团队合作精神和协调管理能力。"
17,安全工程师,网络安全专家,60-90k,北京,10年以上-统招本科,10年以上-统招本科,某北京大型电气机械/器材公司,电气机械/器材-融资未公开-500-999人,北京,电气机械/器材-融资未公开-500-999人,"工作职责
﻿1、负责网络安全产品线规划，以及网络安全产品全生命周期管理； 
2、制定技术标准，制定网络安全规范及作业指导书；
3、网络安全产品架构与工程技术方案设计； 
4、负责网络安全技术发展路线规划，网络安全团队建设、能力培养； 
5、负责新技术的研究、技术积累与关键技术验证； 
6、 负责编制科研申请方案； 
7、负责解决科研及工程出现的疑难问题
","任职要求：
﻿1、10年以上工控网络安全产品开发及架构设计经验； 
2、具有丰富的编程经验，精通至少一种语言，如C/C++，JAVA，Python； 3、 精通网络安全攻防技术与相关工具，掌握常见的工控系统安全漏洞及原理； 
4、 精通安全事件应急处置，掌握Linux/Windows系统原理、安全机制、各类安全日志，掌握病毒木马的原理和行为，并能对其做技术分析和逆向； 5、 熟悉工控网络安全标准、法规，及解决方案； 
6、熟悉工控网络安全产品架构，熟悉所有工控网络安全产品的功能及应用场景； 
7、具有工控网络安全技术方案解决能力； 
8、熟悉网络安全测评方法，能够独立完成网络安全测评工作；
9、硕士研究生以上学历，网络安全相关专业优先； 
10、具有良好的职业道德，高度责任感，有较强的沟通抗压能力，优秀的团队合作精神和协调管理能力。"
18,安全工程师,网络安全工程师,50-80k,北京,经验不限-硕士-网络安全运维-安全运维-网络运维-网络建设-C++-Windows-Linux-Unix,经验不限-硕士-网络安全运维-安全运维-网络运维-网络建设-C++-Windows-Linux-Unix,某北京大型电气机械/器材公司,电气机械/器材-融资未公开-500-999人,北京,电气机械/器材-融资未公开-500-999人,"工作职责
﻿1、负责网络安全产品线规划，以及网络安全产品全生命周期管理； 2、制定技术标准，制定网络安全规范及作业指导书；3、网络安全产品架构与工程技术方案设计； 4、负责网络安全技术发展路线规划，网络安全团队建设、能力培养； 5、负责新技术的研究、技术积累与关键技术验证； 6、 负责编制科研申请方案； 7、负责解决科研及工程出现的疑难问题

","任职要求
﻿1、10年以上工控网络安全产品开发及架构设计经验； 2、具有丰富的编程经验，精通至少一种语言，如C/C++，JAVA，Python； 3、 精通网络安全攻防技术与相关工具，掌握常见的工控系统安全漏洞及原理； 4、 精通安全事件应急处置，掌握Linux/Windows系统原理、安全机制、各类安全日志，掌握病毒木马的原理和行为，并能对其做技术分析和逆向； 5、 熟悉工控网络安全标准、法规，及解决方案； 6、熟悉工控网络安全产品架构，熟悉所有工控网络安全产品的功能及应用场景； 7、具有工控网络安全技术方案解决能力； 8、熟悉网络安全测评方法，能够独立完成网络安全测评工作； 9、硕士研究生以上学历，网络安全相关专业优先； 10、具有良好的职业道德，高度责任感，有较强的沟通抗压能力，优秀的团队合作精神和协调管理能力。

"
19,安全工程师,区域销售经理,10-25k,北京-通州区,1-3年-统招本科-汽车行业-to B-to G-出差-IT/互联网/软件-客户管理,1-3年-统招本科-汽车行业-to B-to G-出差-IT/互联网/软件-客户管理,中汽院汽车技术有限公司,整车制造-100-499人,北京-通州区,整车制造-100-499人,,
20,安全工程师,功能开发—网络安全,30-60k·14薪,上海-嘉定区,5-10年-统招本科-网络安全运维-网络运维-安全运维-信息安全运维,5-10年-统招本科-网络安全运维-网络运维-安全运维-信息安全运维,某大型知名新能源汽车公司,新能源汽车-A轮-10000人以上,上海-嘉定区,新能源汽车-A轮-10000人以上,"职责描述：
网络安全：
1、制定网络安全设计开发流程；
2、负责自动驾驶功能/系统/零部件的网络安全设计，包括：
2.1.功能的TARA 分析，网络安全需求设计和方案的制定，比如OTA,车联网等功能的网络安全解决方案；
2.2.自动驾驶系统及域控制器网络安全设计；
3、供应商零部件网络安全设计开发的管理与审查；
4、公司内部网络安全方案的审查。





","任职要求：
网络安全：
1、大学本科及以上学历（含学位），软件，网络、信息安全，通信，计算机等专业；
2、具有设计汽车相关的功能和系统网络安全方案，如OTA, 诊断等；
3、熟悉零部件ECU 的网络安全解决方案；
4、网络安全相关的工作背景或相关的知识背景，熟悉相关的汽车网络安全标准法规要求，比如 ISO21434 等；
5、熟悉相关的密码学算法，能熟练的根据各种功能业务场景制定相应的网络安全解决方案；
6、至少有一个以上的完整汽车网络安全项目经验；
7、3~5年以上网络安全设计开发经验；
8、熟练使用英语者优先；
9、3~5年以上功能安全设计开发经验；
熟练使用英语者优先。"
21,安全工程师,集团职能总部-产品网络安全开发工程师(J12813),20-40k·15薪,重庆-沙坪坝区,1-3年-本科-整车网络安全-ISO21434,1-3年-本科-整车网络安全-ISO21434,赛力斯集团,新能源汽车-沪深A股上市-10000人以上,重庆-沙坪坝区,新能源汽车-沪深A股上市-10000人以上,"职责描述：
1、负责整车网络安全技术规划与流程规范模板制定，推进相关管理部门完善产品网络安全管理体系建设；
2、负责产品网络安全风险分析，实施产品网络安全TARA分析工作，输出分析报告；
3、负责安全概念设计与分配，实施产品网络安全概念设计与定义，分配和下发网络安全需求，将需求与公司现有的安全产品、方案相结合；
4、负责整车网络安全顶层设计，各车型整体方案制定、安全架构设计，平台化、标准化网络安全策略策划与实施推进；
5、负责安全设计，实施产品网络安全技术与产品的架构设计与详细设计，提供产品安全架构与安全设计方案；
6、负责落地开发组织，组织实施产品网安全设计方案的承接与落地开发，组织修复网络与数据安全测试中发现问题和漏洞。
","任职要求：
1、本科及以上学历，计算机、软件工程、自动化、车辆工程相关专业，具备2年以上汽车或网络安全及相关行业工作经验；
2、熟悉网络安全保护法、ISO21434、R155等网络安全相关法律法规，熟悉各种网络安全相关工具，熟悉网络安全攻防策略，熟悉主流的智能网联防护措施，了解常见安全算法与密码学基础体系；
3、熟悉Linux/Android/RTOS系统安全机制，熟悉PKCS标准，加解密算法、数字签名、密钥管理、密钥协商、数字证书、PKI/CA系统；
4、在EEA安全架构设计、车内安全通信、车载操作系统安全、车联网威胁分析、车联网安全产品几个方面至少1项有扎实的技术功底和项目实践；
5、具有整车网络安全架构设计、整车及零部件研发、软件开发、IoT/IT网络安全开发工作经验者优先"
22,安全工程师,网络安全,60-90k·15薪,上海,10年以上-统招本科-网络安全-信息安全-OTA-车联网安全-ISO21434,10年以上-统招本科-网络安全-信息安全-OTA-车联网安全-ISO21434,某上海汽车上市公司,新能源汽车-已上市-10000人以上,上海,新能源汽车-已上市-10000人以上,"工作内容：
1，	制定网络安全设计开发流程 
2，	负责自动驾驶功能/系统/零部件的网络安全设计 包括
2.1，功能的TARA 分析，网络安全需求设计和方案的制定，比如OTA,车联网等功能的网络安全解决方案
2.2，自动驾驶系统及域控制器网络安全设计
3，供应商零部件网络安全设计开发的管理与审查
4，公司内部网络安全方案的审查

","任职要求：
网络安全：
1，大学本科及以上学历（含学位），软件，网络、信息安全，通信，计算机等专业
2，具有设计汽车相关的功能和系统网络安全方案，如OTA, 诊断等
3，熟悉零部件ECU 的网络安全解决方案
4，网络安全相关的工作背景或相关的知识背景，熟悉相关的汽车网络安全标准法规要求，比如 ISO21434 等
5，熟悉相关的密码学算法，能熟练的根据各种功能业务场景制定相应的网络安全解决方案
6，至少有一个以上的完整汽车网络安全项目经验
7，3~5年以上网络安全设计开发经验
8，熟练使用英语者优先
7，3~5年以上功能安全设计开发经验
"
23,安全工程师,网络安全工程师(J13327),20-40k·14薪,杭州-滨江区,3-5年-本科-网络安全运维-网络建设-网络运维-信息安全运维-DBA-数据安全,3-5年-本科-网络安全运维-网络建设-网络运维-信息安全运维-DBA-数据安全,零跑科技,互联网-2000-5000人,杭州-滨江区,互联网-2000-5000人,"职责描述：
1、负责公司车辆网络安全相关R155/156流程体系建设、GDPR等，以满足信息安全标准和法规要求；
2、负责网络安全相关法规标准的分析和解读；
3、负责网络安全体系建设过程中与各关联部门的业务梳理、数据提报、流程开发设计、沟通协调等工作；
3、负责车辆网络安全合规管理及网络安全认证，包括制定网络安全计划、网络安全需求及相关网络安全活动，确保整车网络安全合规；
4、负责对接外部监管机构，承接各项网络安全监管任务，确保无重大网络安全监管风险；
5、参与各监管机构、行业及协会法律法规及标准制定等。
","任职要求：
1、本科及以上学历，5年以上汽车/制造/电子信息行业网络安全合规经验；
2、精通网络安全、数据安全等相关法规标准（如ISO/IEC 2700X、Tisax、ISO21434、等保2.0等)；
3、熟悉车辆网络安全合规流程及体系，有完整的车辆网络安全合规认证量产项目经验者优先；
4、具备CISSP、CISP、CISA等相关证书者优先；
5、具备良好的团队合作和沟通能力，具备主动性、抗压能力、责任心。"
24,安全工程师,网络安全-网络安全行业高级专家-220921,20-50k,北京-昌平区,3-5年-硕士,3-5年-硕士,昆仑数智,计算机软件-2000-5000人,北京-昌平区,计算机软件-2000-5000人,,
25,安全工程师,网络安全测试资深工程师(A35611),20-30k·13薪,上海-嘉定区,3-5年-本科-网络安全运维-安全运维-信息安全运维-网络运维-网络建设,3-5年-本科-网络安全运维-安全运维-信息安全运维-网络运维-网络建设,NIO蔚来,新能源汽车-港股上市-10000人以上,上海-嘉定区,新能源汽车-港股上市-10000人以上,"职责描述：
工作范围 The scope of work
负责公司多品牌车型的车辆网络安全测试工作
主要工作职责 Major responsibilities
1.基于客户网络安全规范和内部设计规范，对ECU进行安全及漏洞分析，设计并撰写网络安全测试规范；
2.根据上述测试规范，提出网络安全测试环境的软硬件构建方案，并主导其实施，部署和归档；
3.实施ECU端网络安全测试及漏洞扫描，对产品安全漏洞进行报告、跟踪和再验证，并推动测试中发现、定位、剖析问题及合理地解决；
4.开展新型网络安全测试技术研究，主导其测试方案的构建及实施，开发及维护网络安全测试工具；
5.开展模糊和渗透测试，生成产品的网络安全测试报告，协助对网络安全问题进行风险评估；
次要工作职责 Minor responsibilities
1.协助管理层进行团队网络安全测试能力建设，及人员培养；
2.协助管理层进行团队流程体系建设，提升跨团队业务沟通效率；

","任职要求：
"
26,安全工程师,网络安全工程师,50-65k,武汉-蔡甸区,3-5年-本科-ISO/SAE -TS16949-汽车行业网络安全,3-5年-本科-ISO/SAE -TS16949-汽车行业网络安全,武汉合利圣精科技有限公司,汽车零部件及配件-100-499人,武汉-蔡甸区,汽车零部件及配件-100-499人,"Responsibilities and duties岗位职责:
-	Plan and coordinate Cyber security activities in the development and post-development phase of cybersecurity Life Cycle.
-	Experienced with develop and maintain cybersecurity plan in the projects. 
-	Make and review Cybersecurity strategy and Agreement for Development with the customer or the suppliers. 
-	Analyze customer cybersecurity requirements and support definition of internal cybersecurity requirements for system, hardware, software, and post-development. Make and review Threat Analysis and Risk Assessment(TARA). 
-	Experienced with support definition of cybersecurity concept in project. 
-	Conduct verification/confirmation reviews of work products of Cyber security development in all life cycle.
-	Plan, coordinate and contribute to cybersecurity compliance review at defined Maturity Gate, cybersecurity audits and assessments.
-	Support incident response for Cybersecurity project at customer side.
-	knowledge and proven experience with ISO/SAE 21434 standard , familiar with automotive development and quality process.
-	Knowledge of technologies for securing the vehicle (encryption, IDS/ IPS, etc.).
-	Task fulfillment assigned by department managers or head.
-	规划和协调网络安全生命周期开发和开发后阶段的网络安全活动；
-	具有在项目中制定和维护网络安全计划的经验；
-	与客户或供应商制定并审查网络安全战略和开发协议；
-	分析客户网络安全要求，支持定义系统、硬件、软件和后期开发的内部网络安全要求。制定并审查威胁分析和风险评估（TARA）；
-	有支持项目中网络安全概念定义的经验；
-	在整个生命周期内对网络安全开发的工作产品进行验证/确认审查；
-	在规定的成熟度关口计划、协调和促进网络安全合规性审查、网络安全审计和评估；
-	支持客户方网络安全项目的事件响应；
-	具有ISO/SAE 21434标准的知识和经验，熟悉汽车开发和质量流程；
-	了解车辆安全技术（加密、IDS/IPS等）；
-	完成部门经理或主管分配的任务。

Major Qualifications","任职要求:
-	Bachelor degree of electrical engineering, automation and control
-	3 years or more in cyber security of automotive industry experiences
-	Good Chinese and English communication skill
-	Basic knowledge on the Cyber Security technology and standard
-	Basic knowledge in TS16949.
-	Nice to haves (preferred qualifications)
-	Good collaboration skills with HW, SW, Sys and Function Safety Engineer, etc. 
-	Capable of solving complex problems, sharing knowledge and documenting work
-	Knowledge of Continuous Improvement, Continuous Integration and Continuous Deployment concepts
-	Analytical skills with the ability to collect, organize, analyze, and disseminate significant amounts of information with attention to detail and accuracy.

-	3年以上汽车行业网络安全工作经验；
-	良好的中英文沟通能力；
-	网络安全技术和标准的基本知识；
-	TS16949的基本知识。
-	加分项：
-	具有与硬件、软件、系统和功能安全工程师等良好的协作能力；
-	能够解决复杂问题、分享知识和记录工作；
-	了解持续改进、持续集成和持续部署概念；
-	具有分析能力，能够收集、组织、分析和传播大量信息，注重细节和准确性。
"
