序号,岗位类别,岗位名称,薪酬,地点,学历要求,经验要求,企业名称,企业规模,所属地域,所属行业,岗位职责,岗位要求
784,算法工程师,运筹优化算法工程师,12-24k,重庆-渝北区,3-5年-硕士-数据建模-深度学习-数据挖掘-Q-learning-优化算法-算法优化-Python-深度学习框架,3-5年-硕士-数据建模-深度学习-数据挖掘-Q-learning-优化算法-算法优化-Python-深度学习框架,中冶赛迪信息,计算机软件-1000-2000人,重庆-渝北区,计算机软件-1000-2000人,"工作职责：
1）对物流生态数据进行统计和挖掘分析，深入理解物流场景中的行为和模式，有效支持运营决策；
2）通过对复杂业务现场的理解，能够对物流场景进行抽象和建模。运用运筹优化等方法降低网络运行成本，提升运作效率和服务质量；
3）工作内容方向包括但不限于：运筹优化/机器学习/深度学习/系统仿真等算法或技术在物流场景中的创新应用和落地实践，打造业界先进的物流算法服务体系。
4）带领团队进行模型开发与后续的迭代升级工作，并对物流行业进行前瞻性技术调研；

","岗位要求：
1）计算机软件相关专业，硕士学历，3年以上工作经验;
2）熟练掌握python语言，熟练掌握Tensorflow、keras和pytorch中至少一种深度学习框架；
3）熟练应用协同滤波、因子分解机、深度交叉、AttRec等常用的召回和排序推荐算法，掌握图谱、图像、文本等非结构化数据建模方法者优先；
4）具有将深度学习成功应用于工业视觉领域的落地产品经验者优先，熟悉AlphaFold算法优先；
5）熟悉运筹优化等领域的算法应用，了解凸优化，整数规划和智能优化算法；熟悉常见的数据挖掘/机器学习/深度学习算法；
6）扎实的统计或者优化基础，良好的数据敏锐度，有大规模的数据分析/挖掘经验或者数据建模经验者优先；
7）coding能力强，主导过项目算法核心模块工程化实施落地优先；
8）具备较强的分析/解决问题的能力和良好的团队合作精神；
9）具有较强学习能力，吃苦耐劳，能接受出差。
"
785,算法工程师,优化算法高级工程师,30-45k,合肥-新站区,经验不限-统招本科-算法优化-优化算法,经验不限-统招本科-算法优化-优化算法,某大型互联网公司,智能硬件-B轮-1000-2000人,合肥-新站区,智能硬件-B轮-1000-2000人,"岗位职责
1.使用强化学习和运筹优化技术提供实际问题的优化方法和解决方案；
2.对实际问题进行抽象，设计开发强化学习组件或运筹优化组件，降低解决方案的实现复杂度;
3.持续提升强化学习算法或运筹优化算法可用性和易用性，降低使用门槛;
4.创造更有价值的强化学习或运筹优化产品，通过技术创新推动产品提升或客户业务增长;
 
","任职要求：
1.统招本科以上学历，至少211以上，人工智能、数学与统计学、计算机科学与技术、自动化等相关专业；3年以上相关开发和项目经验
2.基于数据和真实需求，对业务问题进行定义、分析、方案制定及相关算法实施；
3.熟悉主流运筹优化/强化学习算法，有充足的运筹优化、强化学习实践经验;
4.了解运筹优化/强化学习模型从训练到部署全流程业务；
5.有较好的数学基础和扎实的编程基础，熟练掌握Python，C++等一种常用编程语言， 熟悉Linux基本操作；
6.有英文文献阅读理解能力，较强抗压能力和学习能力。

加分项：
1.具有强化学习或运筹优化在工业方面落地的项目经验；
2.熟悉容器化、编排工具（Docker 、Kubernetes）、算法平台经验者优先
3.具有分布式算法经验者优先"
786,算法工程师,优化算法高级工程师,30-45k,北京,经验不限-统招本科-优化算法-算法优化,经验不限-统招本科-优化算法-算法优化,某大型互联网公司,智能硬件-B轮-1000-2000人,北京,智能硬件-B轮-1000-2000人,"岗位职责
1.使用强化学习和运筹优化技术提供实际问题的优化方法和解决方案；
2.对实际问题进行抽象，设计开发强化学习组件或运筹优化组件，降低解决方案的实现复杂度;
3.持续提升强化学习算法或运筹优化算法可用性和易用性，降低使用门槛;
4.创造更有价值的强化学习或运筹优化产品，通过技术创新推动产品提升或客户业务增长;
 
","任职要求：
1.统招本科以上学历，至少211以上，人工智能、数学与统计学、计算机科学与技术、自动化等相关专业；3年以上相关开发和项目经验
2.基于数据和真实需求，对业务问题进行定义、分析、方案制定及相关算法实施；
3.熟悉主流运筹优化/强化学习算法，有充足的运筹优化、强化学习实践经验;
4.了解运筹优化/强化学习模型从训练到部署全流程业务；
5.有较好的数学基础和扎实的编程基础，熟练掌握Python，C++等一种常用编程语言， 熟悉Linux基本操作；
6.有英文文献阅读理解能力，较强抗压能力和学习能力。

加分项：
1.具有强化学习或运筹优化在工业方面落地的项目经验；
2.熟悉容器化、编排工具（Docker 、Kubernetes）、算法平台经验者优先3.具有分布式算法经验者优先"
787,算法工程师,优化算法高级工程师,25-35k·14薪,北京,3-5年-本科-算法优化-优化算法,3-5年-本科-算法优化-优化算法,某合肥知名计算机软件公司,计算机软件-C轮-100-499人,北京,计算机软件-C轮-100-499人,"岗位职责
1.使用强化学习和运筹优化技术提供实际问题的优化方法和解决方案；

2.对实际问题进行抽象，设计开发强化学习组件或运筹优化组件，降低解决方案的实现复杂度;

3.持续提升强化学习算法或运筹优化算法可用性和易用性，降低使用门槛;

4.创造更有价值的强化学习或运筹优化产品，通过技术创新推动产品提升或客户业务增长;


","任职要求：

1.统招本科以上学历，至少211以上，人工智能、数学与统计学、计算机科学与技术、自动化等相关专业；3年以上相关开发和项目经验

2.基于数据和真实需求，对业务问题进行定义、分析、方案制定及相关算法实施；

3.熟悉主流运筹优化/强化学习算法，有充足的运筹优化、强化学习实践经验;

4.了解运筹优化/强化学习模型从训练到部署全流程业务；

5.有较好的数学基础和扎实的编程基础，熟练掌握Python，C++等一种常用编程语言， 熟悉Linux基本操作；

6.有英文文献阅读理解能力，较强抗压能力和学习能力。加分项：1.具有强化学习或运筹优化在工业方面落地的项目经验；2.熟悉容器化、编排工具（Docker 、Kubernetes）、算法平台经验者优先3.具有分布式算法经验者优先

工作地:北京市,合肥市


如果您满足以上要求并且有3年以上相关开发和项目经验，欢迎您将您的简历发送给我，希望我们有机会一起合作~^^~"
788,算法工程师,优化算法工程师,40-65k·14薪,北京,5-10年-本科-欣奕华-工业大数据,5-10年-本科-欣奕华-工业大数据,某合肥计算机软件公司,计算机软件-C轮-100-499人,北京,计算机软件-C轮-100-499人,"欣奕华北京/合肥岗位
岗位职责
1.使用强化学习和运筹优化技术提供实际问题的优化方法和解决方案；
2.对实际问题进行抽象，设计开发强化学习组件或运筹优化组件，降低解决方案的实现复杂度;
3.持续提升强化学习算法或运筹优化算法可用性和易用性，降低使用门槛;
4.创造更有价值的强化学习或运筹优化产品，通过技术创新推动产品提升或客户业务增长;
 
","任职要求：
1.统招本科以上学历，至少211以上，人工智能、数学与统计学、计算机科学与技术、自动化等相关专业；3年以上相关开发和项目经验
2.基于数据和真实需求，对业务问题进行定义、分析、方案制定及相关算法实施；
3.熟悉主流运筹优化/强化学习算法，有充足的运筹优化、强化学习实践经验;
4.了解运筹优化/强化学习模型从训练到部署全流程业务；
5.有较好的数学基础和扎实的编程基础，熟练掌握Python，C++等一种常用编程语言， 熟悉Linux基本操作；
6.有英文文献阅读理解能力，较强抗压能力和学习能力。加分项：1.具有强化学习或运筹优化在工业方面落地的项目经验；2.熟悉容器化、编排工具（Docker 、Kubernetes）、算法平台经验者优先3.具有分布式算法经验者优先
"
789,算法工程师,优化算法高级工程师 ,30-40k,北京,3-5年-统招本科-优化算法-算法优化,3-5年-统招本科-优化算法-算法优化,某合肥计算机软件公司,计算机软件-C轮-100-499人,北京,计算机软件-C轮-100-499人,"年薪:35-50万


隶属于工业大数据团队，目前团队20来人

学历必须统本，且211以上，专升本不考虑

相关工作经验4年以上可以推荐

北京或合肥都可以，看候选人意愿

五险一金工资全额缴纳，公积金公司和个人各12%

 

目前在做的是一个工业大数据平台，把公司现有的产品集成上去，搜集甲方数据为甲方服务


岗位职责
1.使用强化学习和运筹优化技术提供实际问题的优化方法和解决方案；

2.对实际问题进行抽象，设计开发强化学习组件或运筹优化组件，降低解决方案的实现复杂度;

3.持续提升强化学习算法或运筹优化算法可用性和易用性，降低使用门槛;

4.创造更有价值的强化学习或运筹优化产品，通过技术创新推动产品提升或客户业务增长;

 

","任职要求：

1.统招本科以上学历，至少211以上，人工智能、数学与统计学、计算机科学与技术、自动化等相关专业；3年以上相关开发和项目经验

2.基于数据和真实需求，对业务问题进行定义、分析、方案制定及相关算法实施；

3.熟悉主流运筹优化/强化学习算法，有充足的运筹优化、强化学习实践经验;

4.了解运筹优化/强化学习模型从训练到部署全流程业务；

5.有较好的数学基础和扎实的编程基础，熟练掌握Python，C++等一种常用编程语言， 熟悉Linux基本操作；

6.有英文文献阅读理解能力，较强抗压能力和学习能力。加分项：1.具有强化学习或运筹优化在工业方面落地的项目经验；2.熟悉容器化、编排工具（Docker 、Kubernetes）、算法平台经验者优先3.具有分布式算法经验者优先"
790,算法工程师,优化算法高级工程师-合肥,30-40k,合肥,5-10年-统招本科-运筹优化-强化学习,5-10年-统招本科-运筹优化-强化学习,某合肥知名公司,计算机软件-C轮-100-499人,合肥,计算机软件-C轮-100-499人,"岗位职责
1.使用强化学习和运筹优化技术提供实际问题的优化方法和解决方案；

2.对实际问题进行抽象，设计开发强化学习组件或运筹优化组件，降低解决方案的实现复杂度;

3.持续提升强化学习算法或运筹优化算法可用性和易用性，降低使用门槛;

4.创造更有价值的强化学习或运筹优化产品，通过技术创新推动产品提升或客户业务增长;

 

","任职要求：

1.统招本科以上学历，至少211以上，人工智能、数学与统计学、计算机科学与技术、自动化等相关专业；3年以上相关开发和项目经验

2.基于数据和真实需求，对业务问题进行定义、分析、方案制定及相关算法实施；

3.熟悉主流运筹优化/强化学习算法，有充足的运筹优化、强化学习实践经验;

4.了解运筹优化/强化学习模型从训练到部署全流程业务；

5.有较好的数学基础和扎实的编程基础，熟练掌握Python，C++等一种常用编程语言， 熟悉Linux基本操作；

6.有英文文献阅读理解能力，较强抗压能力和学习能力。

加分项：
1.具有强化学习或运筹优化在工业方面落地的项目经验；
2.熟悉容器化、编排工具（Docker 、Kubernetes）、算法平台经验者优先
3.具有分布式算法经验者优先"
791,算法工程师,优化算法高级工程师,25-45k,北京,3-5年-本科-优化算法-算法优化,3-5年-本科-优化算法-算法优化,某合肥计算机软件公司,计算机软件-C轮-100-499人,北京,计算机软件-C轮-100-499人,"岗位职责
1.使用强化学习和运筹优化技术提供实际问题的优化方法和解决方案；

2.对实际问题进行抽象，设计开发强化学习组件或运筹优化组件，降低解决方案的实现复杂度;

3.持续提升强化学习算法或运筹优化算法可用性和易用性，降低使用门槛;

4.创造更有价值的强化学习或运筹优化产品，通过技术创新推动产品提升或客户业务增长;

 

","任职要求：

1.统招本科以上学历，至少211以上，人工智能、数学与统计学、计算机科学与技术、自动化等相关专业；3年以上相关开发和项目经验

2.基于数据和真实需求，对业务问题进行定义、分析、方案制定及相关算法实施；

3.熟悉主流运筹优化/强化学习算法，有充足的运筹优化、强化学习实践经验;

4.了解运筹优化/强化学习模型从训练到部署全流程业务；

5.有较好的数学基础和扎实的编程基础，熟练掌握Python，C++等一种常用编程语言， 熟悉Linux基本操作；

6.有英文文献阅读理解能力，较强抗压能力和学习能力。加分项：1.具有强化学习或运筹优化在工业方面落地的项目经验；2.熟悉容器化、编排工具（Docker 、Kubernetes）、算法平台经验者优先3.具有分布式算法经验者优先"
792,算法工程师,运筹优化算法工程师（数字工程分院）(J10446),13-35k·13薪,合肥-包河区,3-5年-硕士-算法优化-优化算法-深度学习,3-5年-硕士-算法优化-优化算法-深度学习,国轩高科,新能源-沪深A股上市-10000人以上,合肥-包河区,新能源-沪深A股上市-10000人以上,"职责描述：
1.锂电生产生态数据进行统计和挖掘分析，深入理解物流场景中的行为和模式，有效支持运营决策；
2.对复杂业务现场的理解，能够对锂电场景进行抽象和建模，通过运筹优化等方法降低运营成本，提升运作效率和服务质量；
3.工作内容方向包括但不限于：运筹优化、机器学习、深度学习、系统仿真等算法或技术在锂电制造场景中的创新应用和落地实践；
","任职要求：
1.运筹学、统计学、数学、计算机、自动化等相关专业硕士及以上学历；
2.熟悉运筹优化等领域的算法应用，了解凸优化、整数规划和智能优化算法；熟悉常用数据挖掘/机器学习/深度学习算法；
3.扎实的统计或者优化基础，良好的数据敏感度，有大规模的数据分析、挖掘经验或者数学建模经验者优先；
4.具备较强的分析、解决问题的能力和良好的团队合作精神；
5.熟练使用Python编程语言；能熟练使用某一种专业优化或者统计工具如Matlab/Cplex/Gurobi/AMPL者优先。"
793,算法工程师,运筹优化算法工程师,18-30k·13薪,北京-朝阳区,一年以下-硕士-python-java-机器学习-运筹优化,一年以下-硕士-python-java-机器学习-运筹优化,北京清大科越软件有限公司,融资未公开-100-499人,北京-朝阳区,融资未公开-100-499人,"工作内容:
1. 面向电力调度和电力市场领域，开发相关负荷预测、调度优化以及智能决策算法; 2. 调研客户需求，建立资源数据模型，解决生产和运行中的实际问题;
3. 跟踪混合整数规划优化算法、随机优化、机器学习等前沿技术，改进现有算法;

","任职要求:
1. 电力、计算机、管理学等相关专业、统招硕士以上学历;
2. 熟悉运筹学领域的核心问题、理论工具和基本方法，有较强的的数据敏感度，熟练掌握 Python/C++/Java 等至少一种编程语言;
3. 具备业务抽象和信息建模能力，能够将复杂的业务场景分解、抽象成标准化的业务模型;
4. 对数据分析和算法设计有比较强烈的兴趣，具有运筹学、机器学习、深度学习或者强化学习相关知识和工作经验优先考虑;
5. 良好的英文读写能力，能够及时跟踪国内外行业的相关动态;

加分项:
1. 有大规模混合整数规划技术应用经验;
2. 优秀的业务理解和问题分析能力，有工业场景的运筹优化项目经验; 
3. 有运筹优化结合机器学习项目经验尤佳;
4. 高度的责任感，具备良好的沟通技巧和耐心;
5. 特别优秀的应届毕业生可以解决北京户口。"
794,算法工程师,电力系统优化算法工程师,18-35k·13薪,北京,经验不限-本科-python-机器学习-强化学习-电力调度-电力系统-运筹优化-综合能源,经验不限-本科-python-机器学习-强化学习-电力调度-电力系统-运筹优化-综合能源,北京清大科越软件有限公司,融资未公开-100-499人,北京,融资未公开-100-499人,"工作内容：
1. 面向电力调度和电力市场领域，开发相关负荷预测、调度优化以及智能决策算法；
2. 调研客户需求，建立资源数据模型，解决生产和运行中的实际问题；
3. 跟踪混合整数规划优化算法、随机优化、机器学习等前沿技术，改进现有算法；
","任职要求：
1. 电力、计算机、管理学等相关专业、统招本科以上学历；
2. 熟悉运筹学领域的核心问题、理论工具和基本方法，有较强的的数据敏感度，熟练
掌握 Python/C++/Java 等至少一种编程语言；
3. 具备业务抽象和信息建模能力，能够将复杂的业务场景分解、抽象成标准化的业务
模型；
4. 对数据分析和算法设计有比较强烈的兴趣，具有运筹学、机器学习、深度学习或者
强化学习相关知识和工作经验优先考虑；
5. 良好的英文读写能力，能够及时跟踪国内外行业的相关动态；
加分项：
1. 有大规模混合整数规划技术应用经验优先；
2. 优秀的业务理解和问题分析能力，有工业场景的运筹优化项目经验优先；
3. 有运筹优化结合机器学习项目经验尤佳；
4. 高度的责任感，具备良好的沟通技巧和耐心；
福利待遇：
1. 月薪 15k-30k，能力特别优秀者另谈；
2. 项目绩效另计；
3. 特别优秀的应届生可以解决北京户口。"
795,算法工程师,优化算法工程师,25-40k·15薪,深圳,3-5年-硕士-算法优化-优化算法-算法研究-Python-M语言-Java-Matlab,3-5年-硕士-算法优化-优化算法-算法研究-Python-M语言-Java-Matlab,某深圳知名上市公司,电气机械/器材-已上市-10000人以上,深圳,电气机械/器材-已上市-10000人以上,"岗位职责：
1.负责空压站、空调系统等领域的AI节能优化算法研发工作
2.负责能源管理领域的数据分析与AI技术应用的洞察、规划以及研究工作
","任职要求：
1.数学、计算机、自动控制或相关专业，研究生及以上学历；
2.相关领域从事3年以上，具备扎实的数据建模和优化理论基础；
3.熟练掌握机器学习、数据分析相关算法理论及应用，了解过程控制等自动化理论及应用；
4.精通Python、Java、Matlab、C/C++编程语言之一；
5.在设备控制节能领域有AI技术成功落地经验者优先；"
796,算法工程师,优化算法工程师,30-60k,青岛-崂山区,3-5年-硕士-优化算法-算法优化,3-5年-硕士-优化算法-算法优化,海尔智家股份有限公司,家具/家居-已上市-10000人以上,青岛-崂山区,家具/家居-已上市-10000人以上,,
797,算法工程师,运筹优化算法专家,85-110k·14薪,北京,5-10年-硕士-算法设计-算法优化-C++-深度学习-运筹优化,5-10年-硕士-算法设计-算法优化-C++-深度学习-运筹优化,某北京整车制造上市公司,整车制造-已上市-10000人以上,北京,整车制造-已上市-10000人以上,,
798,算法工程师,市值千亿车企招-供应链物流优化算法,80-100k·14薪,北京-顺义区,5-10年-硕士-优化算法-算法开发-R语言-Java-C++-Python-运筹优化-供应链物流核心算法,5-10年-硕士-优化算法-算法开发-R语言-Java-C++-Python-运筹优化-供应链物流核心算法,某北京大型整车制造公司,整车制造-已上市-10000人以上,北京-顺义区,整车制造-已上市-10000人以上,,
799,算法工程师,运筹优化算法专家,40-50k,青岛,3-5年-本科,3-5年-本科,某知名公司,科技推广服务-100-499人,青岛,科技推广服务-100-499人,"岗位职责：
立足生产制造业，自动排产方向和运筹优化方向，通过建模，求解器等实现系统排产目标;
","岗位要求:；
1.熟悉运筹优化算法的应用落地，熟悉工厂建模和相关模型的设计。
2.统计学、工业工程、运筹学相关专业，有行业及项目经验者优先。"
800,算法工程师,优化算法工程师,25-50k·13薪,北京-海淀区,经验不限-博士-GA算法-C++,经验不限-博士-GA算法-C++,北京适创科技有限公司,计算机软件-A轮-100-499人,北京-海淀区,计算机软件-A轮-100-499人,"岗位职责：
1、负责优化算法的开发；
2、进行算法设计及代码实现。
","任职要求：
1、熟悉遗传算法、进化计算、分形优化、梯度优化等优化理论，熟悉组合优化理论；
2、熟悉强化学习理论，熟悉多种机器学习方法，包括但不限于监督学习、无监督学习、弱监督学习、集成学习等；
3、有较强的数学基础，和扎实的编程能力，熟悉python、C/C++等编程语言；
4、有拓扑优化实践经验优先，有adjoint solver开发经验优先；
5、熟悉Isight、Optimus、OptiSlang或HEEDs等类似优化软件的应用逻辑；
6、统计学或应用数学专业优先，硕士以上学历，985高校优先；

下面是公司的简单介绍，方便您快速了解我们！
我们是一家专注于工业CAE和智能设计软件的研究、开发与推广，目前已合作客户超过2w+；
团队平均年龄29岁，核心团队来自于清华大学，公司整体985/211学历占比60%以上，目前已获得启迪之星、亚杰资本、IDG、红杉等投资，国家高新技术、北京市专精特新企业；
团队氛围愉快，尊重知识，结果导向。"
801,算法工程师,运筹优化算法,30-55k·16薪,北京-朝阳区,5-10年-统招本科-优化算法-算法优化,5-10年-统招本科-优化算法-算法优化,某知名公司,房地产开发经营-D轮及以上-10000人以上,北京-朝阳区,房地产开发经营-D轮及以上-10000人以上,"运筹优化算法工作职责：
1. 探索和实践运筹学领域算法包括开源库软件的应用文献的阅读复现等.主要方向在智能仓储规划空间优化 等； 
2. 根据需求进行算法的开发 测试 迭代； 
3. 辅助产品落地。
","任职要求： 
1. 具有深厚的运筹学功底，包括线性规划，整数规划，运输问题，元启发方法，组合优化，图论等； 
2. 工业工程、物流工程、物流管理或者运筹学、统计学等相关专业优先； 3. 熟悉 cc 编程； 
4. 学习能力强 有阅读英文文献能力；"
802,算法工程师,运筹优化算法,30-55k·16薪,北京-朝阳区,5-10年-统招本科-优化算法-算法优化,5-10年-统招本科-优化算法-算法优化,某知名公司,房地产开发经营-D轮及以上-10000人以上,北京-朝阳区,房地产开发经营-D轮及以上-10000人以上,"运筹优化算法工作职责：
1. 探索和实践运筹学领域算法包括开源库软件的应用文献的阅读复现等.主要方向在智能仓储规划空间优化 等； 
2. 根据需求进行算法的开发 测试 迭代； 
3. 辅助产品落地。
","任职要求： 
1. 具有深厚的运筹学功底，包括线性规划，整数规划，运输问题，元启发方法，组合优化，图论等； 
2. 工业工程、物流工程、物流管理或者运筹学、统计学等相关专业优先； 3. 熟悉 cc 编程； 
4. 学习能力强 有阅读英文文献能力；"
803,算法工程师,优化算法工程师,25-40k·13薪,北京-海淀区,经验不限-本科-GA算法-C++,经验不限-本科-GA算法-C++,北京适创科技有限公司,计算机软件-A轮-100-499人,北京-海淀区,计算机软件-A轮-100-499人,"岗位职责：
1、负责优化算法的开发；
2、进行算法设计及代码实现。
","任职要求：
1、熟悉遗传算法、进化计算、分形优化、梯度优化等优化理论，熟悉组合优化理论；
2、熟悉强化学习理论，熟悉多种机器学习方法，包括但不限于监督学习、无监督学习、弱监督学习、集成学习等；
3、有较强的数学基础，和扎实的编程能力，熟悉python、C/C++等编程语言；
4、有拓扑优化实践经验优先，有adjoint solver开发经验优先；
5、熟悉Isight、Optimus、OptiSlang或HEEDs等类似优化软件的应用逻辑；
6、统计学或应用数学专业优先，硕士以上学历，本科985高校优先；
"
804,算法工程师,运筹优化算法工程师,20-30k·16薪,苏州-昆山,3-5年-本科-优化算法-算法设计-Python-算法研究-运筹-运筹学-运筹优化,3-5年-本科-优化算法-算法设计-Python-算法研究-运筹-运筹学-运筹优化,SANY,仪器仪表-已上市-10000人以上,苏州-昆山,仪器仪表-已上市-10000人以上,"工作内容：
负责三一重机生产制造环节中运筹优化算法的设计、开发、迭代与优化，算法应用场景包含但不限于：

1.	主生产计划与车间排程
2.	AGV路径规划与调度
3.	车间生产资源调度与人员排班
4.	物流发运与供应链网络规划
5.	板材套料与余料切割利用率最大化
6.	动态定价与最优销售组合策略

","任职资格：
1.	运筹学、数学、工业工程等相关专业，本科及以上学历
2.	精通各类运筹学算法，如线性规划、整数规划等；熟悉运筹学数学求解过程，如确定性算法和启发式算法；有遗传算法和求解器开发/调用经验优先；
3.	了解仿真原理；
4.	了解机器学习算法和强化学习算法；
5.	精通一门编程语言，如Python、Java等
6.	具备一定的项目管理经验
"
805,算法工程师,运筹优化算法工程师(J12602),20-30k·13薪,杭州,1-3年-本科,1-3年-本科,明康汇生态农业集团有限公司,农/林/牧/渔-融资未公开,杭州,农/林/牧/渔-融资未公开,"职责描述：
  1. 负责生鲜行业全链路的运筹优化算法，包括但不限于仓储动线规划、车辆调度、路径优化、排班优化等；
  2. 深入业务场景，对业务进行结构分析，提出优化方案，并主导实施与落地；
  3. 负责前沿算法的研究和改进。


","任职要求：

  1. 本科及以上学历，运筹学、数学、统计学、计算机、物理学等相关专业；
  2. 熟练掌握运筹学领域的相关算法，包括线性规划，整数规划，随机规划、运输问题，元启发方法，组合优化，图论等；
  3. 两年以上运筹优化项目经验，有物流仓储、物流配送优化经验者优先；
  4. 具备较强的责任心和团队精神、有较强的学习能力、沟通能力、创新意识和抗压能力。
"
806,算法工程师,运筹优化算法工程师,20-30k·18薪,苏州,1-3年-硕士-算法优化-优化算法-Java-Python,1-3年-硕士-算法优化-优化算法-Java-Python,SANY,仪器仪表-已上市-10000人以上,苏州,仪器仪表-已上市-10000人以上,"工作内容：
负责三一重机生产制造环节中运筹优化算法的设计、开发、迭代与优化，算法应用场景包含但不限于：

1.主生产计划与车间排程
2.AGV路径规划与调度
3.车间生产资源调度与人员排班
4.物流发运与供应链网络规划
5.板材套料与余料切割利用率最大化
6.动态定价与最优销售组合策略

","任职资格：
1.运筹学、数学、工业工程等相关专业，本科及以上学历
2.精通各类运筹学算法，如线性规划、整数规划等；熟悉运筹学数学求解过程，如确定性算法和启发式算法；有遗传算法和求解器开发/调用经验优先；
3.了解仿真原理；
4.了解机器学习算法和强化学习算法；
5.精通一门编程语言，如Python、Java等
6.具备一定的项目管理经验"
807,算法工程师,优化算法工程师,30-50k,北京,经验不限-硕士-python-机器学习-强化学习,经验不限-硕士-python-机器学习-强化学习,北京适创科技有限公司,计算机软件-A轮-100-499人,北京,计算机软件-A轮-100-499人,"岗位职责：
1、负责基于CAE仿真、几何结构等优化算法的开发；
2、进行算法设计及代码实现。
","任职要求：
1、熟悉遗传算法、进化计算、分形优化、梯度优化等优化理论，熟悉组合优化理论；
2、熟悉强化学习理论，熟悉多种机器学习方法，包括但不限于监督学习、无监督学习、弱监督学习、集成学习等；
3、有较强的数学基础，和扎实的编程能力，熟悉python、C/C++等编程语言；
4、熟悉Isight、Optimus、OptiSlang或HEEDs等类似优化软件的应用逻辑；
5、硕士以上学历，本科985高校优先。"
808,算法工程师,运筹优化算法工程师,20-25k,北京-海淀区,1-3年-本科-算法工程师,1-3年-本科-算法工程师,启元实验室,人工智能-1000-2000人,北京-海淀区,人工智能-1000-2000人,"岗位职责：
利用运筹优化算法对项目中涉及的组合优化问题（资源分配、路径规划等）进行求解。

","岗位要求：
1. 本科及以上，计算机、数学或相关专业；
2. 较好的编程能力，熟练掌握Python/C++;
3. 熟悉算法理论和相关应用；
4. 较强的逻辑分析能力和数学建模能力。"
809,算法工程师,运筹优化算法工程师,12-20k,天津,3-5年-本科-cplex 算法 运筹,3-5年-本科-cplex 算法 运筹,北京清研宏达信息科技有限公司,计算机软件-天使轮-1-49人,天津,计算机软件-天使轮-1-49人,,
810,算法工程师,优化算法及软件开发工程岗,薪资面议,合肥-高新区,1-3年-硕士-信号处理-优化算法-算法优化-数据开发-算法开发,1-3年-硕士-信号处理-优化算法-算法优化-数据开发-算法开发,江淮前沿技术协同创新中心,政府/公共事业-100-499人,合肥-高新区,政府/公共事业-100-499人,,
811,算法工程师,可靠性优化算法工程师,19-35k·14薪,北京-海淀区,1-3年-硕士,1-3年-硕士,云道智造,计算机软件-B轮-100-499人,北京-海淀区,计算机软件-B轮-100-499人,"岗位描述：
编写和集成可靠性和优化分析相关的算法、售前技术交流，方案编写，项目执行。
","任职要求：
1.可靠性工程、力学、机械工程、系统工程、电子封装等相关专业硕士及以上学历；
2.了解至少一款CAD/CAE仿真软件；
3.掌握可靠性仿真、多学科优化等理论知识，有项目经验者优先；
4.熟悉可靠度计算、灵敏度分析、代理模型、机器学习、优化等相关领域算法；
5.熟悉机械结构类产品设计、力学分析、运动学分析、动力学分析以及优化设计；信息电子类产品设计、热分析、电子封装仿真分析、散热仿真分析与设计等优先；
6.掌握matlab、python、C++等至少一种编程语言；
7.善于学习，具备良好的沟通协调、自我管理和团队协作能力，工作认真负责，善于合作，具有较强的创新能力、责任意识和抗压能力。"
812,算法工程师,运筹优化算法,40-70k,杭州,5-10年-硕士-算法开发-Python-Scala-整数开发-启发式算法-元启发,5-10年-硕士-算法开发-Python-Scala-整数开发-启发式算法-元启发,某杭州大型互联网公司,互联网-C轮-500-999人,杭州,互联网-C轮-500-999人,"工作职责：

1. 基于业务场景海量数据和真实业务需求，建立各种调度和决策模型，辅助决策并优化效率；

2. 主导构建公司大脑，对核心的算法模块，进行持续优化和改进，并最终应用于生产；

3. 灵活将运筹学与其他领域的智能算法结合，包括机器学习/深度学习/图算法等，提供创新型的解决方案。

","岗位要求：

1. 硕士以上学历，3年以上工作经验，运筹学、数学、统计学、机器学习等相关专业；博士优先

2. 能够快速对复杂优化问题建模，精通常用运筹优化求解算法，熟悉机器学习各种优化方法，了解元启发算法；

3. 能独立实现算法编写和调优，熟练掌握Java/Scala、Python、R其中一门语言；

4 具备有选址、路径规划、城配、即时物流等相关行业经验者优先，有国际会议或者期刊论文优先；

5. 对数据敏感，具有良好的逻辑思维能力、理解业务的能力、沟通能力和表达呈现能力，主动性强，合作能力好，有大局观。"
813,算法工程师,数据分析与优化算法工程师,18-30k·17薪,杭州,经验不限-硕士,经验不限-硕士,某杭州学术/科研公司,学术/科研,杭州,学术/科研,"岗位职责：
1. 基于海量数据和真实业务需求，建立各种调度和决策模型，辅助决策并优化效率;
2. 对核心的算法模块，进行持续优化和改进，并最终应用于生产;
3. 灵活将运筹学与其他领域的智能算法结合，包括机器学习/深度学习/图算法等，提供创新型的解决方案。


","任职要求：
1博士；运筹学、数学、统计学、机器学习等相关专业；
2. 能够快速对复杂优化问题建模，精通常用运筹优化求解算法，熟悉机器学习各种优化方法，了解元启发算法和图算法更佳;
3. 能独立实现算法编写和调优，熟练掌握Java/Scala、Python、R其中一门语言;
4. 熟悉数学规划求解器，CPLEX、GUROBI等求解器必须会一个；"
