序号,岗位类别,岗位名称,薪酬,地点,学历要求,经验要求,企业名称,企业规模,所属地域,所属行业,岗位职责,岗位要求
524,导航技术工程师,导航载荷系统设计师,40-60k,长沙-岳麓区,5-10年-硕士,5-10年-硕士,海典软件,计算机软件-新三板上市-500-999人,长沙-岳麓区,计算机软件-新三板上市-500-999人,"岗位职责：
1. 负责卫星导航载荷总体设计抓总工作；
2. 负责卫星星间链路载荷总体设计抓总工作；
3. 负责任务分解、指标分解、链路预算、信号体制设计、星座路由设计，星地通信协议制定，星地电文加密压缩算法开发；
4. 配合导航载荷工程化实现、集成测试；配合星间链路载荷工程化及测试；
5. 负责定位算法不同场景性能优化；
6. 负责GNSS高精度定位算法(RTK/PPP/PPP-RTK/LEO-PPP-RTK)开发和优化；
7. 针对航空、航天、海洋等应用场景，不断优化产品性能，导航算法的精度、可用性、完好性指标设计与性能提升；
8. 完成领导安排的其他事项。


","任职要求：
1. 通信、电子通信、卫星导航、制导与控制、飞行器设计、测绘工程等专业硕士或以上学历，具有副高级及以上技术职称者优先；5年以上相关工作经验；
2. 熟悉卫星导航系统原理，掌握卫星通信导航天线、通信导航射频、通信导航基带设计相关知识；
3. 掌握微波电磁场理论，能熟练进行无线链路预算；熟悉星载产品的产保体系、标准规范；
4. 精通卫星导航原理，了解载波相位差分技术（RTK）、精密单点定位技术（PPP）；
5. 熟悉RTK-PPP//LEO-PPP-RTK算法原理，具备相关项目开发经验；
6. 较好的数学功底，精通定位解算；
7. 熟练掌握Matlab/C/C++/Modelica/SysML中至少一种编程语言，有良好的编码习惯。
"
525,导航技术工程师,导航载荷系统设计师,29-50k,长沙,3-5年-硕士-卫星导航-微波电磁场,3-5年-硕士-卫星导航-微波电磁场,某长沙专业服务公司,电子/半导体/集成电路-战略融资-100-499人,长沙,电子/半导体/集成电路-战略融资-100-499人,"岗位职责：
1. 负责卫星导航载荷总体设计抓总工作；
2. 负责卫星星间链路载荷总体设计抓总工作；
3. 负责任务分解、指标分解、链路预算、信号体制设计、星座路由设计，星地通信协议制定，星地电文加密压缩算法开发；
4. 配合导航载荷工程化实现、集成测试；配合星间链路载荷工程化及测试；
5. 负责定位算法不同场景性能优化；
6. 负责GNSS高精度定位算法(RTK/PPP/PPP-RTK/LEO-PPP-RTK)开发和优化；
7. 针对航空、航天、海洋等应用场景，不断优化产品性能，导航算法的精度、可用性、完好性指标设计与性能提升；
8. 完成领导安排的其他事项。

","岗位要求：
1. 通信、电子通信、卫星导航、制导与控制、飞行器设计、测绘工程等专业硕士或以上学历，具有副高级及以上技术职称者优先；5年以上相关工作经验；
2. 熟悉卫星导航系统原理，掌握卫星通信导航天线、通信导航射频、通信导航基带设计相关知识；
3. 掌握微波电磁场理论，能熟练进行无线链路预算；熟悉星载产品的产保体系、标准规范；
4. 精通卫星导航原理，了解载波相位差分技术（RTK）、精密单点定位技术（PPP）；
5. 熟悉RTK-PPP//LEO-PPP-RTK算法原理，具备相关项目开发经验；
6. 较好的数学功底，精通定位解算；
7. 熟练掌握Matlab/C/C++/Modelica/SysML中至少一种编程语言，有良好的编码习惯。"
526,导航技术工程师,导航载荷系统设计师,27-35k,长沙,3-5年-硕士,3-5年-硕士,某长沙专业服务公司,电子/半导体/集成电路-战略融资-100-499人,长沙,电子/半导体/集成电路-战略融资-100-499人,"1. 负责卫星导航载荷总体设计抓总工作；
2. 负责卫星星间链路载荷总体设计抓总工作；
3. 负责任务分解、指标分解、链路预算、信号体制设计、星座路由设计，星地通信协议制定，星地电文加密压缩算法开发；
4. 配合导航载荷工程化实现、集成测试；配合星间链路载荷工程化及测试；
5. 负责定位算法不同场景性能优化；
6. 负责GNSS高精度定位算法(RTK/PPP/PPP-RTK/LEO-PPP-RTK)开发和优化；
7. 针对航空、航天、海洋等应用场景，不断优化产品性能，导航算法的精度、可用性、完好性指标设计与性能提升；
8. 完成领导安排的其他事项。
","岗位要求：
1. 通信、电子通信、卫星导航、制导与控制、飞行器设计、测绘工程等专业硕士或以上学历，具有副高级及以上技术职称者优先；5年以上相关工作经验；
2. 熟悉卫星导航系统原理，掌握卫星通信导航天线、通信导航射频、通信导航基带设计相关知识；
3. 掌握微波电磁场理论，能熟练进行无线链路预算；熟悉星载产品的产保体系、标准规范；
4. 精通卫星导航原理，了解载波相位差分技术（RTK）、精密单点定位技术（PPP）；
5. 熟悉RTK-PPP//LEO-PPP-RTK算法原理，具备相关项目开发经验；
6. 较好的数学功底，精通定位解算；
7. 熟练掌握Matlab/C/C++/Modelica/SysML中至少一种编程语言，有良好的编码习惯。"
527,导航技术工程师,科技项目专家,薪资面议,上海-杨浦区,3-5年-博士,3-5年-博士,千寻位置网络有限公司,云计算/大数据-A轮-1000-2000人,上海-杨浦区,云计算/大数据-A轮-1000-2000人,,
528,导航技术工程师,海外市场营销专家/总监,薪资面议,上海-杨浦区,5-10年-本科-海外市场-市场营销-定位导航-海外营销-卫星导航-测量测绘,5-10年-本科-海外市场-市场营销-定位导航-海外营销-卫星导航-测量测绘,千寻位置网络有限公司,云计算/大数据-A轮-1000-2000人,上海-杨浦区,云计算/大数据-A轮-1000-2000人,,
529,导航技术工程师,技术工程师,薪资面议,上海-杨浦区,经验不限-本科,经验不限-本科,千寻位置网络有限公司,云计算/大数据-A轮-1000-2000人,上海-杨浦区,云计算/大数据-A轮-1000-2000人,"工作职责：
1、对卫星导航模组、终端进行基本的使用、测试、分析已经故障报告（内部测试工具）；
2、能实际动手操作，配合市场人员解答客户问题，和客户工程师一起工作解决技术问题；
3、卫星导航模组、终端产品资料翻译（英文）;
4、协助资深业务经理进行海外业务拓展和技术支持。
 
","岗位要求：
1. 本科以上学历，卫星导航、测绘、电子类、汽车相关、软件工程专业优先 ；
2. 正直稳重、具备极强责任心，能按质按量完成任务，做事不拖沓，能适应高强度工作 ；
3. 熟练英文可以流利沟通和进行产品文件翻译 ；
4.具有良好的钻研能力、问题排查能力，能够快速判断软、硬件故障。具有方案宣讲，现场讲解经验的优先 ；
5.性格开朗、良好团队合作能力、自律、富有团队精神、稳重、踏实 ；
6.可适应定期出差，从事过卫星导航模组、板卡、接收机测试工作或实习经验者优先考虑。"
530,导航技术工程师,嵌入式软件工程师,30-45k,成都,3-5年-硕士-C/C++-C语言-M语言-Matlab,3-5年-硕士-C/C++-C语言-M语言-Matlab,某北京大型机械/设备公司,计算机软件-天使轮-10000人以上,成都,计算机软件-天使轮-10000人以上,"1.负责卫星导航接收机嵌入式软件（ARM）程序编写、调试、数据分析；
2.负责上位机软件编写、调试；
3.负责卫星导航接收机接口联调；
4.负责软件文档编写；
","岗位要求：
1.计算机、电子工程、自动化等相关专业背景，硕士及以上学历；
2.熟悉卫星导航定位原理，具备三年以上卫星导航嵌入式软件开发经验；
3.熟悉BDS、GPS和GLONASS等系统技术体制；
4.熟练使用C语言编程、Matlab（计算软件）仿真，熟悉eclipse（Java开发工具）、avr(单片机）开发环境；
5.熟悉UART（异步收发器）、DDR（双倍速率同步动态随机存储器）、SPI（串行外设接口）等常规硬件接口及底层驱动编写；
6.具有良好的团队精神和沟通能力，有较强的进取心。"
531,导航技术工程师,导航算法岗,20-40k,成都,3-5年-硕士-导航算法-算法设计-算法研究-滤波算法,3-5年-硕士-导航算法-算法设计-算法研究-滤波算法,电科航电,计算机软件-其他-500-999人,成都,计算机软件-其他-500-999人,"岗位职责:
1、负责卫星导航设备算法设计与仿真；
2、负责卫星导航设备软件需求分解和设计文档编写;
3、分析导航设备的标准，并将标准转换为软件需求;
4、负责卫星导航设备算法的编码，调试和性能调优；
5、支撑软件测试、构型管理、质量管理、适航审定。
","任职要求:
1、硕士及以上学历，有2年及以上导航算法工作经验；
2、精通机载北斗卫星导航系统导航模式算法，熟悉 GPS、GLONASS、伽利略导航算法;
3、熟练掌握信号估计与检测理论，熟悉最小二乘、卡尓曼滤波等参数估计算法，熟悉接收机自主完好性监测技术；
4、具备导航算法仿真、开发、调试能力，有北斗导航算法工作经验者优先；
5、具备良好的英语口语交流能力，能够熟练进行英文阅读与写作。"
532,导航技术工程师,PVT算法工程师,35-50k·16薪,北京,3-5年-硕士-算法开发,3-5年-硕士-算法开发,某知名电子/半导体/集成电路公司,电子/半导体/集成电路-战略融资-50-99人,北京,电子/半导体/集成电路-战略融资-50-99人,"职责描述：
1)负责卫星导航项目系统方案撰写、系统集成方案实施、技术实现等工作；
2)负责开展导航新技术新算法的研究；
3)负责基于DSP，ARM等嵌入式平台，卫星导航相关产品的PVT算法及软件开发工作；
4)撰写项目及软件相关的设计方案及文档；
5)领导交办的其他工作。

","任职要求：
1)测绘、导航应用、信息与电子工程、自动化或通信工程等相关专业的硕士及以上学历；
2)具有卫星导航PVT算法开发经验，熟悉GNSS定位理论、最小二乘和Kalman滤波导航相关技术；
3)熟悉自适应Kalman滤波和抗差Kalman滤波、粗差检测等定位质量控制和完备性监测技术；
4)精通CC和MATLAB软件；
5)具备高动态、高精度和抗干扰等卫星导航终端产品开发经验，熟悉产品开发流程；
6)熟悉软件工程开发流程和软件质量标准；
7)熟悉组合导航相关算法的优先；
8)熟悉北斗三号军码基带捕获跟踪策略、了解多波束定位策略应用的优先。"
533,导航技术工程师,海外市场营销专家/高级专家,薪资面议,上海-杨浦区,5-10年-本科-市场营销-市场策划-市场调研分析-市场推广-品牌推广-市场拓展-营销活动-房地产/建筑业-电子/通信/硬件-广告/传媒/文化,5-10年-本科-市场营销-市场策划-市场调研分析-市场推广-品牌推广-市场拓展-营销活动-房地产/建筑业-电子/通信/硬件-广告/传媒/文化,千寻位置网络有限公司,云计算/大数据-A轮-1000-2000人,上海-杨浦区,云计算/大数据-A轮-1000-2000人,,
534,导航技术工程师,北斗导航测试中心副主任（主持工作）,10-15k,武汉-武昌区,1-3年-博士,1-3年-博士,湖北中震科技集团有限公司,电气机械/器材-100-499人,武汉-武昌区,电气机械/器材-100-499人,"专业要求：
大地测量学与测量工程、电子信息等卫星导航相关专业 

","任职要求：
1、熟悉卫星导航、惯性导航及组合导航原理、卫星导航接收机及常见惯性传感器工作原理、常见室内定位方法原理，掌握多种卫星导航/组合导航算法，了解导航领域前沿技术与最新发展方向。
2、有科研团队领导经验。
3、管理北斗导航测试中心日常生产工作；负责湖北北斗地理信息产业计量测试中心、北斗开放实验室的建设与运行。
4、组建并带领研发团队，开展导航设备计量测试方法与装置研究。"
535,导航技术工程师,导航算法工程师,8-10k,石家庄,经验不限-本科,经验不限-本科,尚禹河北电子科技股份有限公司,电子/半导体/集成电路-融资未公开-100-499人,石家庄,电子/半导体/集成电路-融资未公开-100-499人,"职责描述：1、参与GPS或北斗卫星接收机的设计开发；

2、负责卫星导航接收机的PVT算法的设计与实现；

3、负责编写卫星导航接收机设计开发文档及测评工作；

4、负责卫星导航接收机软件的维护与优化。

","任职资格：

1、电子通信、大地测量、卫星导航等专业；

2、数学功底好，精通定位解算、卡尔曼滤波，熟悉RTK算法原理；

3、掌握Matlab仿真及C语言开发；

工资待遇：8000元以上




"
536,导航技术工程师,PVT算法工程师,30-35k·13薪,北京-丰台区,3-5年-硕士-PVT-MATLAB-卫星导航,3-5年-硕士-PVT-MATLAB-卫星导航,唐山超然信息咨询服务有限公司,咨询服务,北京-丰台区,咨询服务,"职责描述：
1)负责卫星导航项目系统方案撰写、系统集成方案实施、技术实现等工作；
2)负责开展导航新技术新算法的研究；
3)负责基于DSP，ARM等嵌入式平台，卫星导航相关产品的PVT算法及软件开发工作；
4)撰写项目及软件相关的设计方案及文档；
5)领导交办的其他工作。

","任职要求：
1)测绘、导航应用、信息与电子工程、自动化或通信工程等相关专业的硕士及以上学历；
2)具有卫星导航PVT算法开发经验，熟悉GNSS定位理论、最小二乘和Kalman滤波导航相关技术；
3)熟悉自适应Kalman滤波和抗差Kalman滤波、粗差检测等定位质量控制和完备性监测技术；
4)精通CC和MATLAB软件；
5)具备高动态、高精度和抗干扰等卫星导航终端产品开发经验，熟悉产品开发流程；
6)熟悉软件工程开发流程和软件质量标准；
7)熟悉组合导航相关算法的优先；
8)熟悉北斗三号军码基带捕获跟踪策略、了解多波束定位策略应用的优先。

"
537,导航技术工程师,导航信息处理工程师（技术研发中心）,20-40k,上海-浦东新区,1-3年-硕士-C/C++-C语言,1-3年-硕士-C/C++-C语言,中国科学院微小卫星创新研究院,航空/航天设备-1000-2000人,上海-浦东新区,航空/航天设备-1000-2000人,"职责描述：
1．	负责卫星导航接收机、导航电文定位解算及定轨等算法的设计与仿真；
2．	参与星载高精度定位GNSS和导航增强类单机的研制、开发与测试；
3．	参与卫星新型导航系统项目争取和设计论证工作；
4．	领导交代的其他事项；

","任职资格：
1．	导航、通信、计算机等相关专业硕士或博士；
2．	熟悉GPS、北斗、伽利略等卫星导航系统的基本原理和定位精度影响因素；
3．	熟悉嵌入式的开发工具，具备FPGA开发或MCU嵌入式如DSP、Arm等相关平台的开发经验者优先；
4．	熟悉轨道和定位解算相关仿真工具，如STK、Matlab等，具备轨道定轨方面外推经验值优先；
5．	具备导航信号接收机定位解算相关工作经历者优先；
6．	具备卫星导航系统设计和应用开发相关经验优先；
7．	沟通交流能力强，有较强的解决新问题的能力，讲求团队精神；

职业发展：
设置关键产品研发和专业技术研究两条职业发展路线：
针对星载产品研发，设置从助理设计师到产品总师晋升路线
针对航天技术研究，设置从助理研究员到技术专家晋升路线

单位福利：
具有市场竞争力的绩效薪酬
科研专项奖励
享受快速落户政策
享受超低上海购房价格
畅通的成长发展通道
各类劳逸结合的兴趣协会、运动场地	
自助餐厅、咖啡吧、员工超市….."
538,导航技术工程师,射频工程师,15-25k,北京,3-5年-统招本科-天线-接收机-航天产品-元器件选型-硬件设计-射频电路-频谱分析仪-示波器,3-5年-统招本科-天线-接收机-航天产品-元器件选型-硬件设计-射频电路-频谱分析仪-示波器,某北京航空/航天设备公司,航空/航天设备-融资未公开-100-499人,北京,航空/航天设备-融资未公开-100-499人,,
539,导航技术工程师,射频工程师,12-22k,北京,3-5年-统招本科-天线-接收机-航天产品-元器件选型-硬件设计-射频电路-频谱分析仪-示波器,3-5年-统招本科-天线-接收机-航天产品-元器件选型-硬件设计-射频电路-频谱分析仪-示波器,某北京电子/半导体/集成电路上市公司,电子/半导体/集成电路-已上市-10000人以上,北京,电子/半导体/集成电路-已上市-10000人以上,,
540,导航技术工程师,射频工程师,12-22k·14薪,北京,3-5年-统招本科-天线-接收机-航天产品-元器件选型-硬件设计-射频电路-频谱分析仪-示波器,3-5年-统招本科-天线-接收机-航天产品-元器件选型-硬件设计-射频电路-频谱分析仪-示波器,某北京航空/航天设备公司,航空/航天设备-融资未公开-100-499人,北京,航空/航天设备-融资未公开-100-499人,,
541,导航技术工程师,导航算法工程师,25-35k·14薪,广州-黄埔区,5-10年-硕士-卫星导航,5-10年-硕士-卫星导航,广州某家大型国有通信集团,通信业-5000-10000人,广州-黄埔区,通信业-5000-10000人,,
542,导航技术工程师,高级算法设计师 （导航方向）,14-28k,广州,经验不限-硕士-matlab-C-C++,经验不限-硕士-matlab-C-C++,海格通信广州公司,通信设备-沪深A股上市-5000-10000人,广州,通信设备-沪深A股上市-5000-10000人,"职责描述：
1、负责卫星导航抗干扰和接收机信号处理、高精度、卫惯组合、惯性导航、激光SLAM、导航融合、时频授时等技术方向的算法设计和工程实现；
2、对算法可实现性和设计文档的规范性负责；
3、负责提升产品平台功能性能指标。

","任职要求：
1、校招硕士及以上学历，社招本科2年以上相关工作经验，通信、电子、软件工程、测绘、卫星导航、惯性导航等相关专业； 
2、 具备独立分析解决问题的能力和素质，能独立承担较复杂的算法实现、仿真与测试，熟悉Matlab的使用；
3、掌握C/C++、Matlab等编程语言，熟悉VS开发环境；
4、 具有良好的沟通能力和执行能力，技术文档的撰写能力； 
5、 有GNSS卫星导航、高精度定位算法、惯导、数字信号处理、软件工程领域相关工作经验者优先。"
543,导航技术工程师,售前技术支持管理,15-19k·13薪,北京-朝阳区,3-5年-统招本科,3-5年-统招本科,北斗导航科技有限公司,电子/半导体/集成电路-B轮-100-499人,北京-朝阳区,电子/半导体/集成电路-B轮-100-499人,"职责描述：
 1.负责客户卫星导航定位产品的技术支持工作 
2.远程或现场跟进并解决客户在产品导入过程中的技术问题 
3.负责客户新方案需求分析和可行性评估，撰写相关方案，跟进项目落地 
4.配合销售人员进行技术交流，参与招投标工作； 
5. 负责业务与技术研发部门的工作协调，以满足客户需求
 6. 配合销售及相关业务部门，完成产品的推广及技术培训交流工作 
","任职要求：
1. GNSS、测绘、电子、自动化、通信、计算机等专业，统招本科及以上学历； 
2. 具备卫星导航、车载导航等项目经验，有较强的问题分析及动手能力 
3. 具有较强的团队配合和客户服务意识，较强的口头表达能力； 
4. 具备基本的英语办公和交流能力，英语4级及以上 
5. 卫星导航相关行业优先；
6.能接受频繁出差，懂商务礼仪"
544,导航技术工程师,算法设计师（导航方向）,15-25k,广州-黄埔区,1-3年-本科-信号处理-算法设计-定位算法-M语言-Matlab-C/C++-C语言,1-3年-本科-信号处理-算法设计-定位算法-M语言-Matlab-C/C++-C语言,海格通信广州公司,通信设备-沪深A股上市-5000-10000人,广州-黄埔区,通信设备-沪深A股上市-5000-10000人,"岗位介绍：
1、负责卫星导航抗干扰和接收机信号处理、高精度、卫惯组合、惯性导航、激光SLAM、导航融合、时频授时等技术方向的算法设计和工程实现；2、对算法可实现性和设计文档的规范性负责；
3、负责提升产品平台功能性能指标。
","任职要求：
1、校招硕士及以上学历，社招本科2年以上相关工作经验，通信、电子、软件工程、测绘、卫星导航、惯性导航等相关专业；
2、 具备独立分析解决问题的能力和素质，能独立承担较复杂的算法实现、仿真与测试；
3、掌握C/C++、Matlab等编程语言，熟悉嵌入式软件开发；
4、 具有良好的沟通能力和执行能力，技术文档的撰写能力；
5、 有GNSS卫星导航、高精度定位算法、惯导、数字信号处理、软件工程领域相关工作经验者优先。"
545,导航技术工程师,技术支持总监,18-28k,北京,5-10年-本科,5-10年-本科,上海普适导航科技股份有限公司,IT服务-新三板上市-100-499人,北京,IT服务-新三板上市-100-499人,"岗位职责：
1、负责卫星导航定位、遥感、卫星通信产品和解决方案的技术支持工作；
2、负责客户新方案需求分析和可行性评估，撰写相关方案，跟踪项目；
3、配合市场完成产品和方案的推广和技术交流。
","任职要求：
1、电子信息类专业，统招本科及以上学历；
2、具有卫星定位导航、遥感、卫星通信等项目经验，较强的分析问题和协调解决能力；
3、具有较强的团队配合和客户服务意识；
4、具有较强的沟通交流能力和文字处理能力；
5、在水利、环保、交通、农业等行业从事卫星定位导航、遥感、卫星通信相关工作者优先。"
546,导航技术工程师,导航系统设计,15-30k,重庆-渝北区,5-10年-硕士,5-10年-硕士,某重庆专业技术服务公司,专业技术服务-100-499人,重庆-渝北区,专业技术服务-100-499人,"1.围绕低轨卫星导航增强系统总体框架，开展论证及工程化的设计、开发及实施；
2.有能力领导有关团队，引导指定项目有关规划、基础设施建设、技术预研、难题攻克等；
3.负责牵头导航监测站建设及运行维护；
4.负责导航增强地面监测系统方案论证、技术要求分析。""


","任职资格：
1.一般应为全日制硕士研究生及以上学历；
2.具有8年以上卫星导航、电子等相关行业工作经验，具有卫星导航相关行业项目设计经验者优先；
3.能够独立完成技术分析和方案论证，具有较强的专项方案设计论证能力；
4.具有较强的知识学习能力、沟通协调能力与团队协作能力






"
547,导航技术工程师,终端标准岗位,30-40k,雄安新区,3-5年-硕士,3-5年-硕士,某国内大型专业技术服务公司,专业技术服务-5000-10000人,雄安新区,专业技术服务-5000-10000人,,
548,导航技术工程师,通信算法工程师,20-40k,北京-海淀区,1-3年-统招本科-卫星导航-信号处理-大地测量-GBAS-基带信号处理-RTK算法-PPP算法,1-3年-统招本科-卫星导航-信号处理-大地测量-GBAS-基带信号处理-RTK算法-PPP算法,华龙通科技,通信设备-100-499人,北京-海淀区,通信设备-100-499人,"岗位职责：
1、参与卫星导航接收机相关方案论证、算法设计及文档编写；
2、独立完成卫星导航算法模块级设计，包括模块级工作原理、流程与架构设计，仿真场景设计，算法仿真与验证，算法性能评估与优化；
3、负责算法工程化、实现算法到实际硬件平台的移植、完成软件设计、实现、调试与维护；
4、参与项目、分析并验证实验数据、问题定位分析、支持型号项目出现的技术问题。

","岗位要求：
1、信号处理、通信、卫星导航、大地测量、计算机、自动化、电子相关专业；
2、有较好的数学功底，熟悉GBAS完好性检测算法、Kaman滤波、基带信号处理/RTK/PPP等算法；
3、熟悉算法仿真流程，具有相关算法仿真验证、平台移植调试经验；
4、熟悉C/C+语言、熟练掌握matlab语言。"
549,导航技术工程师,导航系统设计岗,薪资面议,重庆-渝北区,5-10年-硕士,5-10年-硕士,重庆星网网络系统研究院有限公司,专业技术服务-100-499人,重庆-渝北区,专业技术服务-100-499人,"岗位职责：
1.围绕低轨卫星导航增强系统总体框架，开展论证及工程化的设计、开发及实施；
2.有能力领导有关团队，引导指定项目有关规划、基础设施建设、技术预研、难题攻克等；
3.负责牵头导航监测站建设及运行维护；
4.负责导航增强地面监测系统方案论证、技术要求分析。

","任职要求：
1.一般应为全日制硕士研究生及以上学历；
2.具有8年以上卫星导航、电子等相关行业工作经验，具有卫星导航相关行业项目设计经验者优先；
3.能够独立完成技术分析和方案论证，具有较强的专项方案设计论证能力；
4.具有较强的知识学习能力、沟通协调能力与团队协作能力。"
550,导航技术工程师,海外业务销售经理,薪资面议,上海-杨浦区,3-5年-本科,3-5年-本科,千寻位置网络有限公司,云计算/大数据-A轮-1000-2000人,上海-杨浦区,云计算/大数据-A轮-1000-2000人,,
551,导航技术工程师,GPS算法工程师,20-50k,上海-浦东新区,经验不限-硕士-算法开发-算法设计,经验不限-硕士-算法开发-算法设计,博通集成电路(上海)股份有限公司,电子/半导体/集成电路-沪深A股上市-100-499人,上海-浦东新区,电子/半导体/集成电路-沪深A股上市-100-499人,,
552,导航技术工程师,海外业务销售经理,薪资面议,上海-杨浦区,3-5年-本科-海外销售-卫星导航-测量测绘,3-5年-本科-海外销售-卫星导航-测量测绘,千寻位置网络有限公司,云计算/大数据-A轮-1000-2000人,上海-杨浦区,云计算/大数据-A轮-1000-2000人,,
553,导航技术工程师,海外业务营销（高级）专家,薪资面议,上海-杨浦区,3-5年-统招本科-海外销售-海外市场-高精度定位-定位导航,3-5年-统招本科-海外销售-海外市场-高精度定位-定位导航,千寻位置网络有限公司,云计算/大数据-A轮-1000-2000人,上海-杨浦区,云计算/大数据-A轮-1000-2000人,,
554,导航技术工程师,高级导航信号算法工程师/专家,30-60k·15薪,北京-海淀区,5-10年-硕士-GNSS信号生成-GNSS信号仿真-卫星导航信号生成,5-10年-硕士-GNSS信号生成-GNSS信号仿真-卫星导航信号生成,道通科技,汽车-已上市-2000-5000人,北京-海淀区,汽车-已上市-2000-5000人,"岗位职责：
1. 掌握卫星导航信号数学建模和仿真技术，了解GPS、北斗、GLONASS、GALILEO等卫星导航系统的信号结构；
2. 建立多系统、多频点及闭环实时仿真测试的数学模型（基于MATLAB或者C等），并进行算法仿真；
3．协助算法实现工程师完成算法的产品实现（算法的平台移植），并协助解决算法移植过程中出现的问题；
4. 跟踪目前GNSS信号的最新进展，对产品的算法性能进行持续改进和优化。
","任职要求：
1. 积极主动、自驱力强，有团队意识，事业心强；
2. 硕士及以上学历，测量测绘、卫星导航、通信工程、计算机、数学等相关专业；
3. 了解最新的GPS、GLONASS、BDS、Galileo、QZSS、SBAS等系统的信号体制；
4. 熟练掌握C/C++语言和Matlab仿真软件，熟悉在ARM、DSP、PC等平台上开发相关软件的流程；
5．熟悉抗干扰、信号捕获和跟踪、信号调制解调等接收机算法者优先考虑；

"
555,导航技术工程师,通信算法工程师,8-16k,北京-海淀区,1-3年-硕士,1-3年-硕士,北京星桥恒远导航科技股份有限公司,通信设备-融资未公开-1-49人,北京-海淀区,通信设备-融资未公开-1-49人,"岗位职责：
1、卫星导航领域算法研究、设计，对性能指标分解、优化、性能评估；
2、负责对算法仿真类项目进行需求分析，设计实现、调试、验证；
3、负责相关设计文档撰写。
","任职要求：
1、通信、测绘、导航、电子等相关专业硕士及以上学历；
2、精通通信原理，软件无线电原理等相关基础知识，熟悉卫星导航系统的基本原理，熟悉卫星导航信号的捕获、跟踪及定位解算基本理论知识；
3、具有嵌入式软件开发及matlab算法仿真经验，能熟练使用C、C++编程语言；
4、具有扩频通信、抗干扰、雷达信号处理经验优先；
5、具有FPGA软硬件开发经验优先；
6、敬业精神强，有良好的人际沟通能力和团队合作精神。"
556,导航技术工程师,FPGA工程师（卫星应用产品部）,14-24k·14薪,北京,3-5年-本科-FPGA验证-卫星接收机-Modelsim-FPGA,3-5年-本科-FPGA验证-卫星接收机-Modelsim-FPGA,华力创通,电子/半导体/集成电路-沪深A股上市-500-999人,北京,电子/半导体/集成电路-沪深A股上市-500-999人,"岗位职责：
1. 负责卫星导航接收机相关产品的研发、调试、测试等工作；
2. 负责卫星导航抗干扰相关产品的研发、调试、测试等工作；
3. 负责将算法公式或算法仿真转化成可实现的FPGA代码；
4. 负责FPGA代码的仿真验证及上板调试工作，并解决实际系统运行中存在的问题；
5. 负责部门内部分配的其它FPGA的相关的开发及验证工作；
6. 参与卫星导航相关的产品研制及项目维护；
7. 负责产品相关文档的编写；
8. 完成领导安排的其它工作。
","任职要求：
1. 计算机、通信、自动化等相关专业本科及以上学历；
2. 熟悉FPGA开发环境并熟练使用Verilog逻辑编程语言；
3. 熟悉使用ModelSim进行逻辑仿真；
4. 熟练使用Matlab软件进行算法仿真；
5. 具备信号与系统、数字信号处理、通信原理、阵列信号处理、自适应滤波等相关专业知识基础者优先；
6. 具备微积分、复变函数、矩阵理论等数学基础者优先；
性格特点要求：
1. 踏实肯干，艰苦耐劳；
2. 诚实，严谨；
3. 良好的执行力和沟通能力；
4. 一定的钻研精神。"
557,导航技术工程师,高级导航信号算法工程师/专家,30-60k·15薪,西安-雁塔区,5-10年-硕士-GNSS信号生成-GNSS信号仿真-卫星导航信号生成,5-10年-硕士-GNSS信号生成-GNSS信号仿真-卫星导航信号生成,道通科技,汽车-已上市-2000-5000人,西安-雁塔区,汽车-已上市-2000-5000人,"岗位职责：
1. 掌握卫星导航信号数学建模和仿真技术，了解GPS、北斗、GLONASS、GALILEO等卫星导航系统的信号结构；
2. 建立多系统、多频点及闭环实时仿真测试的数学模型（基于MATLAB或者C等），并进行算法仿真；
3．协助算法实现工程师完成算法的产品实现（算法的平台移植），并协助解决算法移植过程中出现的问题；
4. 跟踪目前GNSS信号的最新进展，对产品的算法性能进行持续改进和优化。
","任职要求：
1. 积极主动、自驱力强，有团队意识，事业心强；
2. 硕士及以上学历，测量测绘、卫星导航、通信工程、计算机、数学等相关专业；
3. 了解最新的GPS、GLONASS、BDS、Galileo、QZSS、SBAS等系统的信号体制；
4. 熟练掌握C/C++语言和Matlab仿真软件，熟悉在ARM、DSP、PC等平台上开发相关软件的流程；
5．熟悉抗干扰、信号捕获和跟踪、信号调制解调等接收机算法者优先考虑；

"
